video_id,brand_name,product_name,recommendation_score,reason_for_selection,target_audience,key_strengths,critical_weaknesses,comparison_evidence,trigger_sentence,is_ad,sold_at_oliveyoung,status,source_title,source_channel
KpSx2EtMWkw,에스쁘아,에스쁘아 비벨벳 커버쿠션,4,올리브영 인기순 랭킹 5위 제품 리뷰,"지성 피부, 번들거림 없는 깔끔한 마무리 선호","바르기 쉬움, 유분 잘 잡아줌, 시간 지날수록 피부 표현 좋아짐","모공/요철 부각, 코 옆 찍힘/갈라짐 (초반), 다크닝 살짝 있음",헤라 불크의 그 매트하게 잡아주는 느낌이랑 흰스 쿠션에 피부의 광택감을 넣어 주면서 피부가 편안한 그 느낌. 각 두 쿠션의 장점을 싹 흡수한 쿠션인 거 같다라는 느낌이 들었습니다.,"무조건 항상 잡을 가리기 위해서 두 겹을 발라야 한다라고 하면은 손이 엄청나게 많이 갈 것 같지는 않은데 그래도 얘가 두 겹 치고는 피부에서 느껴지는 느낌이 밀착이 확이 있기 때문에 그래도 좀 얇고 콤팩트하게 마무리 된다 보시기에도 지금 여기만 바른 건데 목, 코 이마랑 비교했을 때 엄청나게 튀게 색이 발색이 되지는 않죠.",N,Y,정상,올영 쿠션 TOP5 비교🔥 사야 할 것 vs 굳이 안 사도 될 것 걸러드림‼️헤라/에스쁘아/투슬래시포/힌스/에이프릴스킨,한별두별[Hanna]
astgNm6hhRQ,파넬,파넬 시카마누 세럼쿠션,5,트러블 안 나고 피부 예뻐 보이는 쿠션,"지성, 트러블 피부, 민감성, 복합성, 데일리","트러블 유발 안 함, 모공 커버, 예쁘게 무너짐","퍼프 두꺼움, 컬러 다양성 부족","커버력 4, 지속력 3.5, 밀착력 4",저는 21호를 쓰고 있는데 얘가 처음 발랐을 때 살짝 밝은 느낌이 있고 23원도 살짝 어두워요. 조금 시간이 지나면 아무래도 다크닝이 있고 하기 때문에 저는 21호를 쓰고 있는데 아무튼 저한테는 살짝 밝다.,N,Y,정상,"광고,보정❌ 팩폭주의🚨 가을,겨울 지성피부 올영쿠션 5종 완벽 비교, 추천! (수부지, 지속력, 여드름커버)",피부에진심인 써니
astgNm6hhRQ,헤라,헤라 블랙 쿠션 ,5,트러블 안 나고 피부 예뻐 보이는 쿠션,"똥손, 지성, 복합성","똥손도 예쁜 피부 표현, 공기처럼 가벼움, 예쁘게 무너짐",트러블 피부 주의,"커버력 4, 지속력 4, 밀착력 4, 무신사 뷰티 2만원대 구매",근데 얘는 혼납자고 약간 파우더 성분이 들어가 있기 때문에 트러블 피부는 약간 주의는 하셔야 된다.,N,Y,정상,"광고,보정❌ 팩폭주의🚨 가을,겨울 지성피부 올영쿠션 5종 완벽 비교, 추천! (수부지, 지속력, 여드름커버)",피부에진심인 써니
astgNm6hhRQ,토니모리,토니모리 스킨톤 픽싱커버쿠션,4,트러블 안 나고 피부 예뻐 보이는 쿠션,"모공/요철/블랙헤드 고민, 지성, 복합성, 민감성","모공/요철 커버 상, 블러 필터 효과, 밀착력 좋음","잡티 커버 중하, 금손 필요, 컬러 다양성 부족","커버력 3.5, 지속력 4, 밀착력 4",건성했으면 약간 건조하거나 뜬다고 느낄 수도 있을 것 같아요. 그리고 이것도 무기 자차기 때문에 완전 트러블성 피부는 모공이나 요런 거 주의하셔야 됩니다.,N,Y,정상,"광고,보정❌ 팩폭주의🚨 가을,겨울 지성피부 올영쿠션 5종 완벽 비교, 추천! (수부지, 지속력, 여드름커버)",피부에진심인 써니
astgNm6hhRQ,자빈드서울,자빈드서울 윙크 쿠션,5,트러블 안 나고 피부 예뻐 보이는 쿠션,"똥손, 피부 표현 중시, 건성 제외 모든 피부","피부 표현 예쁨, 얇게 발림, 백화점 퀄리티, 커버력 좋음","스킨케어 탐, 트러블 피부 주의","커버력 4.5, 지속력 4, 밀착력 4",아 근데 얘가 조금 예민하다고 제가 생각이 드는게 뭐냐면 스킨케어를 좀 타더라고요. 기초를 좀 대충 바르거나 유분이 좀 많은 거 바르거나 스킨케어를 갑자기 내가 뭔가 테스트하고 싶어서 바꿨다 그러면은 들뜸이 진짜 좀 빠르게 올라오고 아 다크닝도 빠르게 올라오는 거예요.,N,Y,정상,"광고,보정❌ 팩폭주의🚨 가을,겨울 지성피부 올영쿠션 5종 완벽 비교, 추천! (수부지, 지속력, 여드름커버)",피부에진심인 써니
astgNm6hhRQ,설화수,설화수 퍼펙팅 쿠션 에어리,4,트러블 안 나고 피부 예뻐 보이는 쿠션,"스킨케어 효과 선호, 피부 편안함 선호, 건성, 지성, 복합성","얇고 깔끔하게 밀착, 앰플 성분 함유, 은은한 속광, 모공/색소침착/붉은기 커버","가격, 완전 트러블 민감 피부 주의","커버력 3.5, 지속력 3.5, 밀착력 4",하지만 얘도 혼합 자체기 때문에 완전 트러블 민감 피부는 약간 주의를 하셔야 돼요. 근데 제가 썼을 때는 무리가 전혀 없었습니다.,N,Y,정상,"광고,보정❌ 팩폭주의🚨 가을,겨울 지성피부 올영쿠션 5종 완벽 비교, 추천! (수부지, 지속력, 여드름커버)",피부에진심인 써니
Z16TVOIRqK0,클리오,클리오 킬커버 파운웨어 쿠션,3,올리브영 세일 신상 쿠션 리뷰를 위해 구매,"세미 매트/글로우 선호, 적당한 커버력 선호","얇게 발림, 양조절 쉬움, 수정 화장 잘 됨","코 벽 갈라짐/열림 현상, 다크닝 있음","기존 클리오 흰색 쿠션 모공 열림 이슈 언급, 바닐라코 다크닝 비교, 투쿨 모공 커버 비교",기름 위에 바르니까 모공에는 살짝 끼어서 이거는 어쩔 수 없는 거 같아. 요분이랑 걷어내고 바르셔야 될 거 같아요.,N,Y,정상,"광고❌올영 세일🫒신상 쿠션  다크닝 왜이래..? 개현실리뷰.바닐라코 에센스 스킨 듀 쿠션,클리오 신상 파운웨어 쿠션, 투쿨포스쿨 핏싱 커버 핏 ",알라 ALLA BEAUTY
Z16TVOIRqK0,바닐라코,바닐라코 에센스 스킨 듀 쿠션,1,올리브영 세일 신상 쿠션 리뷰를 위해 구매,"악건성, 물광 피부 선호, 겨울철, 피부 좋고 얇게 바를 수 있는 사람","매우 촉촉함, 화사한 컬러, 수정 화장 잘 됨","매우 두껍게 발림, 심한 기름광, 심한 다크닝, 밀착력 매우 안 좋음, 징그러운 메쉬망","투쿨 컬러 밝기 비교, 투쿨/클리오 모공 커버 비교, 기존 바닐라코 하늘색 쿠션과 비교",악건성분들이 바르면은 그 광 다 흡수해 버려서 그 퍼한 피부에는 또이 정도까지는 아닐 수도 있어요.,N,Y,정상,"광고❌올영 세일🫒신상 쿠션  다크닝 왜이래..? 개현실리뷰.바닐라코 에센스 스킨 듀 쿠션,클리오 신상 파운웨어 쿠션, 투쿨포스쿨 핏싱 커버 핏 ",알라 ALLA BEAUTY
Z16TVOIRqK0,투쿨포스쿨,투쿨포스쿨 픽싱 커버 핏 쿠션,2,올리브영 세일 신상 쿠션 리뷰를 위해 구매,"화사한 21호 선호, 매트한 마무리 선호, 모공 커버 중요","모공 커버 잘 됨, 매끈하게 밀착, 픽싱력 좋음, 리필 2개 구성","향이 강함, 다크닝 있음, 팔자/콧 끼임 있음, 두껍게 발릴 수 있음","바닐라코와 가격/구성 비교, 바닐라코/클리오 컬러 밝기 비교, 셋 중 모공 커버 최고",이거 밀면 안 될 거 같은데 왜냐면 밀면 이게 픽싱이 조금 빨리 되는 편인 거 같다 했잖아요. 그 앞에 콕찍은 적은 양으로 그냥 살살살 발라주고 있거든요.,N,Y,정상,"광고❌올영 세일🫒신상 쿠션  다크닝 왜이래..? 개현실리뷰.바닐라코 에센스 스킨 듀 쿠션,클리오 신상 파운웨어 쿠션, 투쿨포스쿨 핏싱 커버 핏 ",알라 ALLA BEAUTY
VBmCROm9Fj8,어바웃톤,어바웃톤 워터 레이어핏 쿠션,5,글로우 쿠션의 아쉬운 커버력을 보완한 제품이라 소개,"글로우 쿠션 선호, 커버력 부족을 느낀 사람, 건성 피부, 21-23호 애매한 피부톤","예쁜 광과 높은 커버력, 속건조 없음, 세분화된 컬러 쉐이드",없음,"타사 글로우 쿠션 3번 레이어링과 유사한 커버력, 기존 어바웃톤 스킨 쿠션 대비 낮은 커버력",만약에 퍼프에 묻어 있는 양이 너무 많으면 두드릴 때마다 커버력이 너무 높아져서이 질감을 잃을 수 있어요.,N,Y,정상,(ENG)💙어바웃톤 신상쿠션💙 메이크업 아티스트도 처음 보는 제형!!! (ft. 속건조 없는데...커버력이 좋다고?!),희소 HEESO
VBmCROm9Fj8,어바웃톤,어바웃톤 스킨 레이어 핏 쿠션,4,"수부지, 지성 피부에 극찬받아 뷰티 클래스에서 사용","수부지, 지성 피부","수부지 및 지성 피부에 적합, 높은 커버력",없음,어바웃톤 워터 레이어픽 글로우 쿠션보다 커버력이 높음,없음,N,Y,정상,(ENG)💙어바웃톤 신상쿠션💙 메이크업 아티스트도 처음 보는 제형!!! (ft. 속건조 없는데...커버력이 좋다고?!),희소 HEESO
tOwZvGdpCVM,파넬,파넬 세럼 인 하이글로우 쿠션 ,4,촉촉하고 커버력 높은 겨울용 쿠션,"겨울철, 촉촉함과 커버력 선호, 자연스러운 22호 피부","높은 커버력, 자연스러운 윤광, 세럼 보습력, 쉬운 메이크업",컬러가 밝지 않음,아까 흰수 커버 쿠션보다는 조금 더 두께감이 덜한 느낌이 들어요.,보통 이렇게 하이글로우 쿠션이라고 하면은 약간 부담스러운 경우들도 있는데요 제품은 그렇게까지 부담스러운 광체가 아니기도 하고,N,Y,정상,"광고❌모공쟁이,트러블 피부 인생쿠션‼️모공커버 잘되는 촉촉쿠션 best5 추천✨/촉촉함+광채+커버력 싹 다 보장/로맨틱민서 ",로맨틱민서 MINSEO
tOwZvGdpCVM,클리오,클리오 킬커버 메쉬 글로우 에센셜 쿠션,4,블러 처리와 글로우를 동시에 잡은 신상,"요철 피부, 매끈하고 뽀얀 피부 표현 선호, 세미 매트/세미 글로우 선호","뛰어난 블러 처리, 모공/요철 커버, 은은한 글로우, 매끈한 피부 표현",없음,오늘 발라보는 쿠션들이 대부분 다 커버가 잘 되긴 하지만 뭔가 제가 느꼈을 때에는이 보라색깔 쿠션 유독 조금 더 매끈해 보이는 느낌.,"약간 쓸듯이 이렇게 밀어서 발라 주면은 이게 모공 사이사이에 너무 잘 들어가거든요, 여러분.",N,Y,정상,"광고❌모공쟁이,트러블 피부 인생쿠션‼️모공커버 잘되는 촉촉쿠션 best5 추천✨/촉촉함+광채+커버력 싹 다 보장/로맨틱민서 ",로맨틱민서 MINSEO
tOwZvGdpCVM,차앤박,차앤박 프로폴리스 앰플 인 커버 쿠션,4,꿀광과 커버력을 겸비한 겨울철 쿠션,"건성 피부, 악건성 피부, 겨울철, 꿀광/보습력/모공 커버 선호","강력한 꿀광/윤광, 높은 보습력, 모공 커버, 높은 커버력",지성 피부에게는 과한 광채일 수 있음,오늘 소개드린 쿠션 중에서는요 쿠션이 가장 광체가 강하고 예쁘게 잘 나는 거 같아요.,광체가 강한만큼 지성 피부신 분들보다는 건성 피부이신 분들에게 굉장히 좋을 것 같은 그런 쿠션이고요.,N,Y,정상,"광고❌모공쟁이,트러블 피부 인생쿠션‼️모공커버 잘되는 촉촉쿠션 best5 추천✨/촉촉함+광채+커버력 싹 다 보장/로맨틱민서 ",로맨틱민서 MINSEO
tOwZvGdpCVM,비디비치,비디비치 누드 퍼펙션 스킨 핏 쿠션,5,리뷰어의 찐 인생템이자 데일리 쿠션,"데일리 사용, 얇고 맑은 피부 표현 선호, 청순한 베이스 선호","얇게 발림, 맑고 깨끗한 표현, 은은한 속광, 모공/요철 커버, 데일리 사용 적합",다른 쿠션에 비해 잡티 커버는 조금 덜 됨,오늘 소개드리는 쿠션들 중에서는 가장 얇은 거 같은데,그렇다고 해서 커버력이 모자라거나 그런 거 절대 아니고 커버는 잘 되는데 되게 얇고 맑은 느낌이에요.,N,Y,정상,"광고❌모공쟁이,트러블 피부 인생쿠션‼️모공커버 잘되는 촉촉쿠션 best5 추천✨/촉촉함+광채+커버력 싹 다 보장/로맨틱민서 ",로맨틱민서 MINSEO
i2xfoX5p2zE,웨이크메이크,웨이크메이크 워터 글로우 코팅밤,4,리뉴얼된 신상 쿠션 비교,"커버력, 밀착력 중시, 크림밤 제형 숙련자, 복합성 피부","뛰어난 커버력, 좋은 밀착력, 다크닝 없음","2차 커버 시 모공 부각, 숙련도 요구","리뉴얼 전보다 단단해져 양 조절 쉬움, 바닐라코보다 커버력, 밀착력 우수, 바닐라코보다 녹는 속도 느림",어쩔 때는 피부 컨디션에 따라 어쩔 때는 스킨케어 조합에 따라이 제형이 때처럼 밀 때도 있고 목음 낄 때도 있고 그렇더라고요.,N,Y,정상,🔥핫신상🔥 여러분‼️지금 너무 핫한 올영 쿠션 비교해 봤어요❤️ 웨이크메이크 vs 바닐라코 쿠션,몌 myerry
i2xfoX5p2zE,바닐라코,바닐라코 에센스 스킨 듀 쿠션,4,신상 쿠션 비교,"가벼운 메이크업 선호, 촉촉한 마감 선호, 건성/주름 피부, 크림밤 제형 숙련자","뛰어난 촉촉함, 화사한 피부 표현, 쉬운 수정화장","낮은 커버력, 숙련도 요구","웨이크메이크보다 촉촉하고 부드럽게 퍼짐, 웨이크메이크보다 커버력 약함, 웨이크메이크보다 빨리 녹음, 웨이크메이크보다 핑크빛 강함",어쩔 때는 피부 컨디션에 따라 어쩔 때는 스킨케어 조합에 따라이 제형이 때처럼 밀 때도 있고 목음 낄 때도 있고 그렇더라고요.,N,Y,정상,🔥핫신상🔥 여러분‼️지금 너무 핫한 올영 쿠션 비교해 봤어요❤️ 웨이크메이크 vs 바닐라코 쿠션,몌 myerry
r8TaOc6yxWg,어바웃톤,어바웃톤 워터 레이어핏 쿠션,4,어바웃톤 신상 쿠션 내돈내산 및 사전 사용 후 리뷰,"지성/복합성 피부, 모공 커버 중시, 세미매트-세미글로우 선호, 환절기","모공/블랙헤드 커버력, 자연스러운 광채, 깔끔한 무너짐","기초 밀림 가능성, 다크닝",기존 스킨 레이어핏 쿠션과 디자인/제형/컬러 비교. 프레시안/아노아/설화수 쿠션보다 덜 촉촉함.,아 그래도 그렇지 메이크업 한판 한 티가 너무너무 안 나는데 막 생얼 커버가 너무 안 됐는데 싶으면은 그렇게 느껴지는 부분에 조금 더 묻혀 가지고 가볍게 요런 코 중앙이나 이런 중앙부 위주로만 조금만 더 뚜들뚜해 주면은 되니까 아무튼 쿠션은 무조건 양조 깔끔하게 얇게 잘 깔아 주는 거 추천드리고 싶어요.,Y,Y,정상,"(광고❌) 이번 신상도 좋을까?👀 어바웃톤 워터 레이어 핏 쿠션 내돈내산 리뷰 l 어바웃톤 쿠션, 신상 쿠션, 건성 쿠션, 지성 쿠션, 환절기 ",유알비 UareB
40JRVOA1hDA,정샘물,정샘물 에센셜 스킨 누더 쿠션,5,정샘물 스킨 누더 쿠션 13호 신상 컬러 리뷰,"13호 악건성, 자연스러운 고급진 광 선호, 데일리 메이크업, 환절기/가을","촉촉한 발림성, 고급진 뉴트럴 컬러, 우수한 지속력","모공 부각, 잔주름 부각","VDL/두부보다 덜 하얌, 디올보다 촉촉/유분감, 에스쁘아 비글로우보다 모공 막힘 덜함, DMC보다 핑크톤 적고 더 좋음, 정샘물 여름 쿠션보다 악건성에 적합",글로우한 쿠션 찾고 있었는데 엄청 뽀용한 색상이었으면 좋겠다 하시면 사시는 거 좀 비추고요. 근데 저처럼 요즘에 좀 자연스러운 컬러를 좋아하고 자연스러움에서 오는 그 고급찜이 있거든요. 그걸 좀 원하시는 분들한테는 진짜 강추입니다.,N,Y,정상,13호 악건성 쿠션 여깁니다 여기🙊✨ㅣ정샘물 에센셜 스킨 누더 쿠션 신상컬러 크림,모라해
YRuqgrKNauk,블랑디바,블랑디바 워터벨벳 쿠션,4,겨울철 속건조 없는 세미매트 쿠션으로 요즘 잘 쓰는 제품,"건성 피부, 깔끔한 세미매트 선호, 속건조 없는 제품 선호","촉촉한 발림성, 가벼운 세미매트 마무리, 들뜸/각질/코낌 없음",없음,없음,저처럼 건성 피부이신 분들도 마냥 글로우한 거보다는 피부 표현은 좀 깔끔한 세미트를 좋아하는데 속건조는 없었으면 좋겠다 하실 거예요.,Y,Y,정상,올영세일 쿠션 뭐 사지..?💸환절기 세미매트 쿠션 모음.zip📂 | 겨울 쿠션•올리브영 쿠션•환절기 쿠션•커버력 좋은 쿠션•수부지 쿠션 추천•건,나는지원g_one
YRuqgrKNauk,블랑디바,블랑디바 글림 커버리지 쿠션,4,높은 커버력과 롱래스팅을 선호하는 분들을 위한 추천,"완벽한 무결점 피부, 높은 커버력, 롱래스팅 선호","높은 커버력과 밀착력, 깔끔하고 화사한 피부, 좋은 지속력",없음,"워터벨벳보다 커버력 좋고 광이 더 돔, 다른 13호보다 화사함",난 여기서 조금 더 커버력이 중요하고 확실한 롱리스팅 베이스를 좋아한다 하시는 분들은 이 블랑디바 글 커버리지 쿠션 진짜 추천드려요.,Y,Y,정상,올영세일 쿠션 뭐 사지..?💸환절기 세미매트 쿠션 모음.zip📂 | 겨울 쿠션•올리브영 쿠션•환절기 쿠션•커버력 좋은 쿠션•수부지 쿠션 추천•건,나는지원g_one
